yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-07-06 14:00:00,1.208,5.770
2013-07-06 14:10:00,2.443,5.742
2013-07-06 14:20:00,2.170,5.714
2013-07-06 14:30:00,1.896,5.685
2013-07-06 14:40:00,0.805,5.657
2013-07-06 14:50:00,0.246,5.629
2013-07-06 15:00:00,0.266,5.601
2013-07-06 15:10:00,1.537,5.549
2013-07-06 15:20:00,3.718,5.498
2013-07-06 15:30:00,3.760,5.446
2013-07-06 15:40:00,3.530,5.394
2013-07-06 15:50:00,5.974,5.343
2013-07-06 16:00:00,8.163,5.291
2013-07-06 16:10:00,8.094,5.465
2013-07-06 16:20:00,6.903,5.639
2013-07-06 16:30:00,6.714,5.813
2013-07-06 16:40:00,7.778,5.987
2013-07-06 16:50:00,7.520,6.161
2013-07-06 17:00:00,6.827,6.335
2013-07-06 17:10:00,6.307,6.537
2013-07-06 17:20:00,5.974,6.739
2013-07-06 17:30:00,5.938,6.941
2013-07-06 17:40:00,7.398,7.143
2013-07-06 17:50:00,10.239,7.345
2013-07-06 18:00:00,11.509,7.547
2013-07-06 18:10:00,12.751,7.792
2013-07-06 18:20:00,12.769,8.037
2013-07-06 18:30:00,13.268,8.282
2013-07-06 18:40:00,14.342,8.527
2013-07-06 18:50:00,14.837,8.772
2013-07-06 19:00:00,13.896,9.017
2013-07-06 19:10:00,13.558,11.039
2013-07-06 19:20:00,12.637,13.061
2013-07-06 19:30:00,13.966,15.083
2013-07-06 19:40:00,16.824,17.105
2013-07-06 19:50:00,17.608,19.127
2013-07-06 20:00:00,16.885,21.149
2013-07-06 20:10:00,17.052,21.715
2013-07-06 20:20:00,15.512,22.281
2013-07-06 20:30:00,15.489,22.848
2013-07-06 20:40:00,18.483,23.414
2013-07-06 20:50:00,22.611,23.980
2013-07-06 21:00:00,28.117,24.546
2013-07-06 21:10:00,27.909,25.112
2013-07-06 21:20:00,26.094,25.678
2013-07-06 21:30:00,23.880,26.244
2013-07-06 21:40:00,23.310,26.810
2013-07-06 21:50:00,26.467,27.376
2013-07-06 22:00:00,28.476,27.942
2013-07-06 22:10:00,28.208,27.988
2013-07-06 22:20:00,23.658,28.034
2013-07-06 22:30:00,23.960,28.079
2013-07-06 22:40:00,23.692,28.125
2013-07-06 22:50:00,24.393,28.171
2013-07-06 23:00:00,27.150,28.217
2013-07-06 23:10:00,30.185,31.603
2013-07-06 23:20:00,32.295,34.989
2013-07-06 23:30:00,36.734,38.376
2013-07-06 23:40:00,41.852,41.762
2013-07-06 23:50:00,41.273,45.148
2013-07-07 00:00:00,36.411,48.534
2013-07-07 00:10:00,33.863,48.292
2013-07-07 00:20:00,31.287,48.049
2013-07-07 00:30:00,29.440,47.807
2013-07-07 00:40:00,29.330,47.565
2013-07-07 00:50:00,30.140,47.322
2013-07-07 01:00:00,32.017,47.080
2013-07-07 01:10:00,34.769,47.174
2013-07-07 01:20:00,35.936,47.269
2013-07-07 01:30:00,39.253,47.364
2013-07-07 01:40:00,47.937,47.458
2013-07-07 01:50:00,51.719,47.552
2013-07-07 02:00:00,56.817,47.647
2013-07-07 02:10:00,69.513,47.444
2013-07-07 02:20:00,73.290,47.240
2013-07-07 02:30:00,70.403,47.037
2013-07-07 02:40:00,65.126,46.834
2013-07-07 02:50:00,69.552,46.630
2013-07-07 03:00:00,68.559,46.427
2013-07-07 03:10:00,64.845,46.111
2013-07-07 03:20:00,58.807,45.796
2013-07-07 03:30:00,45.410,45.480
2013-07-07 03:40:00,33.652,45.164
2013-07-07 03:50:00,22.574,44.849
2013-07-07 04:00:00,16.178,44.533
2013-07-07 04:10:00,16.044,43.453
2013-07-07 04:20:00,17.597,42.372
2013-07-07 04:30:00,20.237,41.292
2013-07-07 04:40:00,21.977,40.212
2013-07-07 04:50:00,20.684,39.131
2013-07-07 05:00:00,21.535,38.051
2013-07-07 05:10:00,19.455,37.205
2013-07-07 05:20:00,18.807,36.358
2013-07-07 05:30:00,20.546,35.511
2013-07-07 05:40:00,21.848,34.665
2013-07-07 05:50:00,21.901,33.819
2013-07-07 06:00:00,22.903,32.972
2013-07-07 06:10:00,23.580,32.574
2013-07-07 06:20:00,25.634,32.175
2013-07-07 06:30:00,27.733,31.777
2013-07-07 06:40:00,29.522,31.379
2013-07-07 06:50:00,31.719,30.980
2013-07-07 07:00:00,33.103,30.582
2013-07-07 07:10:00,35.196,29.794
2013-07-07 07:20:00,35.119,29.005
2013-07-07 07:30:00,34.000,28.217
2013-07-07 07:40:00,30.167,27.429
2013-07-07 07:50:00,29.255,26.640
2013-07-07 08:00:00,27.698,25.852
2013-07-07 08:10:00,25.373,25.454
2013-07-07 08:20:00,26.541,25.055
2013-07-07 08:30:00,26.794,24.657
2013-07-07 08:40:00,25.164,24.259
2013-07-07 08:50:00,23.117,23.860
2013-07-07 09:00:00,19.719,23.462
2013-07-07 09:10:00,20.668,22.920
2013-07-07 09:20:00,20.071,22.378
2013-07-07 09:30:00,18.888,21.836
2013-07-07 09:40:00,19.655,21.294
2013-07-07 09:50:00,17.427,20.752
2013-07-07 10:00:00,15.586,20.210
2013-07-07 10:10:00,14.579,19.305
2013-07-07 10:20:00,14.004,18.400
2013-07-07 10:30:00,13.660,17.495
2013-07-07 10:40:00,12.642,16.591
2013-07-07 10:50:00,12.135,15.686
2013-07-07 11:00:00,11.943,14.781
2013-07-07 11:10:00,9.848,14.447
2013-07-07 11:20:00,8.075,14.114
2013-07-07 11:30:00,6.067,13.780
2013-07-07 11:40:00,5.036,13.446
2013-07-07 11:50:00,4.623,13.113
2013-07-07 12:00:00,3.295,12.779
2013-07-07 12:10:00,2.738,13.098
2013-07-07 12:20:00,3.742,13.418
2013-07-07 12:30:00,4.356,13.738
2013-07-07 12:40:00,5.285,14.057
2013-07-07 12:50:00,8.289,14.377
2013-07-07 13:00:00,8.865,14.696
2013-07-07 13:10:00,8.329,15.454
2013-07-07 13:20:00,7.671,16.213
2013-07-07 13:30:00,7.518,16.971
2013-07-07 13:40:00,7.374,17.730
2013-07-07 13:50:00,7.398,18.489
2013-07-07 14:00:00,7.788,19.247
2013-07-07 14:10:00,8.353,20.805
2013-07-07 14:20:00,10.059,22.364
2013-07-07 14:30:00,11.007,23.922
2013-07-07 14:40:00,12.232,25.481
2013-07-07 14:50:00,13.671,27.039
2013-07-07 15:00:00,16.184,28.598
2013-07-07 15:10:00,17.832,28.262
2013-07-07 15:20:00,17.311,27.926
2013-07-07 15:30:00,17.920,27.590
2013-07-07 15:40:00,17.462,27.253
2013-07-07 15:50:00,17.934,26.917
2013-07-07 16:00:00,21.498,26.581
2013-07-07 16:10:00,26.876,24.925
2013-07-07 16:20:00,28.897,23.269
2013-07-07 16:30:00,28.606,21.613
2013-07-07 16:40:00,33.828,19.957
2013-07-07 16:50:00,43.000,18.301
2013-07-07 17:00:00,44.350,16.645
2013-07-07 17:10:00,48.997,15.964
2013-07-07 17:20:00,52.110,15.283
2013-07-07 17:30:00,49.965,14.601
2013-07-07 17:40:00,50.669,13.920
2013-07-07 17:50:00,48.500,13.239
2013-07-07 18:00:00,44.944,12.558
2013-07-07 18:10:00,49.154,12.381
2013-07-07 18:20:00,52.568,12.204
2013-07-07 18:30:00,52.334,12.027
2013-07-07 18:40:00,49.340,11.850
2013-07-07 18:50:00,46.665,11.673
2013-07-07 19:00:00,44.982,11.496
2013-07-07 19:10:00,36.751,13.569
2013-07-07 19:20:00,30.275,15.641
2013-07-07 19:30:00,29.352,17.714
2013-07-07 19:40:00,29.742,19.786
2013-07-07 19:50:00,27.596,21.858
2013-07-07 20:00:00,24.374,23.931
2013-07-07 20:10:00,21.645,25.090
2013-07-07 20:20:00,21.908,26.249
2013-07-07 20:30:00,21.422,27.408
2013-07-07 20:40:00,21.074,28.567
2013-07-07 20:50:00,20.398,29.726
2013-07-07 21:00:00,20.517,30.885
2013-07-07 21:10:00,22.586,32.044
2013-07-07 21:20:00,25.087,33.203
2013-07-07 21:30:00,28.686,34.363
2013-07-07 21:40:00,33.825,35.522
2013-07-07 21:50:00,38.025,36.681
2013-07-07 22:00:00,43.710,37.840
2013-07-07 22:10:00,47.744,38.215
2013-07-07 22:20:00,48.836,38.589
2013-07-07 22:30:00,48.602,38.964
2013-07-07 22:40:00,54.128,39.339
2013-07-07 22:50:00,56.837,39.713
2013-07-07 23:00:00,58.280,40.088
2013-07-07 23:10:00,64.046,41.674
2013-07-07 23:20:00,69.238,43.259
2013-07-07 23:30:00,73.417,44.845
2013-07-07 23:40:00,78.028,46.431
2013-07-07 23:50:00,82.615,48.016
2013-07-08 00:00:00,90.800,49.602
2013-07-08 00:10:00,100.720,50.368
2013-07-08 00:20:00,103.920,51.134
2013-07-08 00:30:00,101.462,51.900
2013-07-08 00:40:00,101.184,52.666
2013-07-08 00:50:00,101.366,53.432
2013-07-08 01:00:00,95.330,54.198
2013-07-08 01:10:00,84.385,55.304
2013-07-08 01:20:00,79.737,56.409
2013-07-08 01:30:00,74.355,57.515
2013-07-08 01:40:00,64.673,58.621
2013-07-08 01:50:00,64.481,59.726
2013-07-08 02:00:00,63.042,60.832
2013-07-08 02:10:00,60.338,61.730
2013-07-08 02:20:00,70.802,62.627
2013-07-08 02:30:00,101.962,63.525
2013-07-08 02:40:00,116.747,64.422
2013-07-08 02:50:00,103.630,65.320
2013-07-08 03:00:00,89.896,66.217
2013-07-08 03:10:00,84.907,66.925
2013-07-08 03:20:00,79.102,67.633
2013-07-08 03:30:00,75.541,68.340
2013-07-08 03:40:00,76.719,69.048
2013-07-08 03:50:00,74.673,69.756
2013-07-08 04:00:00,70.077,70.464
2013-07-08 04:10:00,72.754,69.053
2013-07-08 04:20:00,77.404,67.642
2013-07-08 04:30:00,73.818,66.231
2013-07-08 04:40:00,70.625,64.821
2013-07-08 04:50:00,68.940,63.410
2013-07-08 05:00:00,79.262,61.999
2013-07-08 05:10:00,82.150,60.253
2013-07-08 05:20:00,74.385,58.506
2013-07-08 05:30:00,64.130,56.760
2013-07-08 05:40:00,64.167,55.013
2013-07-08 05:50:00,89.240,53.267
2013-07-08 06:00:00,121.397,51.520
2013-07-08 06:10:00,132.018,48.701
2013-07-08 06:20:00,129.272,45.882
2013-07-08 06:30:00,114.181,43.063
2013-07-08 06:40:00,90.582,40.244
2013-07-08 06:50:00,83.939,37.425
2013-07-08 07:00:00,72.770,34.606
2013-07-08 07:10:00,65.629,32.349
2013-07-08 07:20:00,69.197,30.091
2013-07-08 07:30:00,42.387,27.834
2013-07-08 07:40:00,39.102,25.577
2013-07-08 07:50:00,33.082,23.319
2013-07-08 08:00:00,35.114,21.062
2013-07-08 08:10:00,36.711,20.422
2013-07-08 08:20:00,43.514,19.781
2013-07-08 08:30:00,49.594,19.141
2013-07-08 08:40:00,57.678,18.500
2013-07-08 08:50:00,81.568,17.860
2013-07-08 09:00:00,102.473,17.219
2013-07-08 09:10:00,88.629,16.971
2013-07-08 09:20:00,47.895,16.723
2013-07-08 09:30:00,47.977,16.474
2013-07-08 09:40:00,48.098,16.226
2013-07-08 09:50:00,48.049,15.978
2013-07-08 10:00:00,47.992,15.730
2013-07-08 10:10:00,47.888,15.664
2013-07-08 10:20:00,47.987,15.597
2013-07-08 10:30:00,47.935,15.530
2013-07-08 10:40:00,47.930,15.464
2013-07-08 10:50:00,48.024,15.397
2013-07-08 11:00:00,48.036,15.331
2013-07-08 11:10:00,48.114,15.251
2013-07-08 11:20:00,48.080,15.171
2013-07-08 11:30:00,48.145,15.091
2013-07-08 11:40:00,48.185,15.011
2013-07-08 11:50:00,48.203,14.931
2013-07-08 12:00:00,48.158,14.851
2013-07-08 12:10:00,48.187,14.837
2013-07-08 12:20:00,48.181,14.822
2013-07-08 12:30:00,48.117,14.808
2013-07-08 12:40:00,48.071,14.793
2013-07-08 12:50:00,48.122,14.778
2013-07-08 13:00:00,48.121,14.764
2013-07-08 13:10:00,48.051,14.848
2013-07-08 13:20:00,48.042,14.933
2013-07-08 13:30:00,48.085,15.017
2013-07-08 13:40:00,48.041,15.101
2013-07-08 13:50:00,48.030,15.186
2013-07-08 14:00:00,48.109,15.270
2013-07-08 14:10:00,48.118,15.359
2013-07-08 14:20:00,48.189,15.447
2013-07-08 14:30:00,48.176,15.536
2013-07-08 14:40:00,48.110,15.625
2013-07-08 14:50:00,48.182,15.713
2013-07-08 15:00:00,48.178,15.802
2013-07-08 15:10:00,48.171,15.931
2013-07-08 15:20:00,48.229,16.060
2013-07-08 15:30:00,48.120,16.189
2013-07-08 15:40:00,48.068,16.318
2013-07-08 15:50:00,48.177,16.447
2013-07-08 16:00:00,48.138,16.576
2013-07-08 16:10:00,48.128,16.561
2013-07-08 16:20:00,48.191,16.546
2013-07-08 16:30:00,48.212,16.531
2013-07-08 16:40:00,48.184,16.516
2013-07-08 16:50:00,48.154,16.501
2013-07-08 17:00:00,48.141,16.486
2013-07-08 17:10:00,48.153,16.465
2013-07-08 17:20:00,48.219,16.444
2013-07-08 17:30:00,48.309,16.422
2013-07-08 17:40:00,48.292,16.401
2013-07-08 17:50:00,48.290,16.380
2013-07-08 18:00:00,48.266,16.359
2013-07-08 18:10:00,48.231,16.353
2013-07-08 18:20:00,48.223,16.347
2013-07-08 18:30:00,48.245,16.340
2013-07-08 18:40:00,48.226,16.334
2013-07-08 18:50:00,48.244,16.328
2013-07-08 19:00:00,48.254,16.322
2013-07-08 19:10:00,48.260,19.181
2013-07-08 19:20:00,48.362,22.039
2013-07-08 19:30:00,48.349,24.898
2013-07-08 19:40:00,48.360,27.757
2013-07-08 19:50:00,48.418,30.615
2013-07-08 20:00:00,48.412,33.474
2013-07-08 20:10:00,48.171,33.620
2013-07-08 20:20:00,44.761,33.765
2013-07-08 20:30:00,43.246,33.911
2013-07-08 20:40:00,45.226,34.057
2013-07-08 20:50:00,40.749,34.202
2013-07-08 21:00:00,33.441,34.348
2013-07-08 21:10:00,25.201,34.494
2013-07-08 21:20:00,21.869,34.639
2013-07-08 21:30:00,21.807,34.785
2013-07-08 21:40:00,20.843,34.931
2013-07-08 21:50:00,20.904,35.076
2013-07-08 22:00:00,21.646,35.222
2013-07-08 22:10:00,20.085,36.039
2013-07-08 22:20:00,20.345,36.856
2013-07-08 22:30:00,19.143,37.673
2013-07-08 22:40:00,14.742,38.490
2013-07-08 22:50:00,12.156,39.307
2013-07-08 23:00:00,11.409,40.124
2013-07-08 23:10:00,8.894,34.476
2013-07-08 23:20:00,9.512,28.828
2013-07-08 23:30:00,10.566,23.181
2013-07-08 23:40:00,9.842,17.533
2013-07-08 23:50:00,8.563,11.885
2013-07-09 00:00:00,6.617,6.237
2013-07-09 00:10:00,5.547,5.966
2013-07-09 00:20:00,4.455,5.696
2013-07-09 00:30:00,5.269,5.425
2013-07-09 00:40:00,6.436,5.155
2013-07-09 00:50:00,9.526,4.885
2013-07-09 01:00:00,9.180,4.614
2013-07-09 01:10:00,8.312,5.095
2013-07-09 01:20:00,9.887,5.576
2013-07-09 01:30:00,11.987,6.057
2013-07-09 01:40:00,13.045,6.538
2013-07-09 01:50:00,13.548,7.019
2013-07-09 02:00:00,14.424,7.500
2013-07-09 02:10:00,16.158,7.988
2013-07-09 02:20:00,16.715,8.476
2013-07-09 02:30:00,16.640,8.965
2013-07-09 02:40:00,15.610,9.453
2013-07-09 02:50:00,15.809,9.941
2013-07-09 03:00:00,14.727,10.429
2013-07-09 03:10:00,12.634,10.911
2013-07-09 03:20:00,11.711,11.393
2013-07-09 03:30:00,14.171,11.875
2013-07-09 03:40:00,15.343,12.358
2013-07-09 03:50:00,17.644,12.840
2013-07-09 04:00:00,19.252,13.322
2013-07-09 04:10:00,23.668,13.671
2013-07-09 04:20:00,27.434,14.020
2013-07-09 04:30:00,27.454,14.369
2013-07-09 04:40:00,25.201,14.719
2013-07-09 04:50:00,25.363,15.068
2013-07-09 05:00:00,26.543,15.417
2013-07-09 05:10:00,31.882,15.765
2013-07-09 05:20:00,33.800,16.113
2013-07-09 05:30:00,30.202,16.462
2013-07-09 05:40:00,31.158,16.810
2013-07-09 05:50:00,35.028,17.158
2013-07-09 06:00:00,36.966,17.506
2013-07-09 06:10:00,40.126,17.839
2013-07-09 06:20:00,44.642,18.173
2013-07-09 06:30:00,43.712,18.506
2013-07-09 06:40:00,47.962,18.839
2013-07-09 06:50:00,41.976,19.173
2013-07-09 07:00:00,41.343,19.506
2013-07-09 07:10:00,40.575,18.737
2013-07-09 07:20:00,44.767,17.968
2013-07-09 07:30:00,42.102,17.199
2013-07-09 07:40:00,43.802,16.430
2013-07-09 07:50:00,38.515,15.661
2013-07-09 08:00:00,35.546,14.892
2013-07-09 08:10:00,37.192,14.125
2013-07-09 08:20:00,38.995,13.359
2013-07-09 08:30:00,37.974,12.592
2013-07-09 08:40:00,37.388,11.825
2013-07-09 08:50:00,34.520,11.059
2013-07-09 09:00:00,28.493,10.292
2013-07-09 09:10:00,23.779,9.635
2013-07-09 09:20:00,22.023,8.977
2013-07-09 09:30:00,24.514,8.320
2013-07-09 09:40:00,50.484,7.663
2013-07-09 09:50:00,93.444,7.005
2013-07-09 10:00:00,95.927,6.348
2013-07-09 10:10:00,95.645,7.480
2013-07-09 10:20:00,92.096,8.612
2013-07-09 10:30:00,68.276,9.743
2013-07-09 10:40:00,40.338,10.875
2013-07-09 10:50:00,25.445,12.007
2013-07-09 11:00:00,16.143,13.139
2013-07-09 11:10:00,13.031,14.243
2013-07-09 11:20:00,5.294,15.347
2013-07-09 11:30:00,0.876,16.450
2013-07-09 11:40:00,-0.756,17.554
2013-07-09 11:50:00,-0.858,18.658
2013-07-09 12:00:00,-0.805,19.762
2013-07-09 12:10:00,-0.773,21.056
2013-07-09 12:20:00,-0.777,22.350
2013-07-09 12:30:00,-0.797,23.643
2013-07-09 12:40:00,-0.845,24.937
2013-07-09 12:50:00,-0.835,26.231
2013-07-09 13:00:00,-0.352,27.525
2013-07-09 13:10:00,1.547,29.001
2013-07-09 13:20:00,5.020,30.476
2013-07-09 13:30:00,6.380,31.952
2013-07-09 13:40:00,7.922,33.428
2013-07-09 13:50:00,8.751,34.903
2013-07-09 14:00:00,8.173,36.379
2013-07-09 14:10:00,7.174,37.312
2013-07-09 14:20:00,5.603,38.246
2013-07-09 14:30:00,3.464,39.179
2013-07-09 14:40:00,0.358,40.112
2013-07-09 14:50:00,-0.128,41.046
2013-07-09 15:00:00,-0.799,41.979
2013-07-09 15:10:00,-0.882,42.645
2013-07-09 15:20:00,-0.851,43.311
2013-07-09 15:30:00,-0.821,43.977
2013-07-09 15:40:00,-0.811,44.644
2013-07-09 15:50:00,-0.681,45.310
2013-07-09 16:00:00,0.078,45.976
2013-07-09 16:10:00,2.421,45.939
2013-07-09 16:20:00,6.429,45.903
2013-07-09 16:30:00,8.809,45.866
2013-07-09 16:40:00,13.622,45.829
2013-07-09 16:50:00,24.480,45.793
2013-07-09 17:00:00,38.374,45.756
2013-07-09 17:10:00,42.505,46.606
2013-07-09 17:20:00,39.003,47.457
2013-07-09 17:30:00,44.784,48.308
2013-07-09 17:40:00,43.842,49.158
2013-07-09 17:50:00,43.067,50.008
2013-07-09 18:00:00,42.952,50.859
2013-07-09 18:10:00,37.479,51.585
2013-07-09 18:20:00,31.305,52.310
2013-07-09 18:30:00,35.036,53.036
2013-07-09 18:40:00,38.812,53.762
2013-07-09 18:50:00,42.707,54.487
2013-07-09 19:00:00,43.890,55.213
2013-07-09 19:10:00,38.560,56.601
2013-07-09 19:20:00,36.963,57.989
2013-07-09 19:30:00,40.413,59.377
2013-07-09 19:40:00,44.349,60.766
2013-07-09 19:50:00,46.887,62.154
2013-07-09 20:00:00,46.761,63.542
2013-07-09 20:10:00,42.968,64.466
2013-07-09 20:20:00,37.948,65.391
2013-07-09 20:30:00,37.488,66.315
2013-07-09 20:40:00,37.867,67.239
2013-07-09 20:50:00,38.285,68.164
2013-07-09 21:00:00,37.798,69.088
2013-07-09 21:10:00,37.635,70.012
2013-07-09 21:20:00,42.408,70.937
2013-07-09 21:30:00,46.077,71.862
2013-07-09 21:40:00,48.734,72.786
2013-07-09 21:50:00,48.246,73.710
2013-07-09 22:00:00,47.921,74.635
2013-07-09 22:10:00,45.662,75.186
2013-07-09 22:20:00,45.018,75.738
2013-07-09 22:30:00,44.831,76.289
2013-07-09 22:40:00,47.013,76.840
2013-07-09 22:50:00,49.518,77.392
2013-07-09 23:00:00,54.287,77.943
2013-07-09 23:10:00,59.623,81.369
2013-07-09 23:20:00,62.446,84.795
2013-07-09 23:30:00,60.978,88.221
2013-07-09 23:40:00,56.477,91.648
2013-07-09 23:50:00,47.390,95.074
2013-07-10 00:00:00,43.283,98.500
2013-07-10 00:10:00,40.616,97.517
2013-07-10 00:20:00,42.232,96.535
2013-07-10 00:30:00,42.718,95.552
2013-07-10 00:40:00,47.096,94.569
2013-07-10 00:50:00,52.491,93.587
2013-07-10 01:00:00,54.238,92.604
2013-07-10 01:10:00,59.981,88.914
2013-07-10 01:20:00,64.177,85.224
2013-07-10 01:30:00,68.885,81.535
2013-07-10 01:40:00,73.009,77.845
2013-07-10 01:50:00,74.582,74.155
2013-07-10 02:00:00,69.993,70.465
2013-07-10 02:10:00,63.231,66.801
2013-07-10 02:20:00,55.286,63.137
2013-07-10 02:30:00,54.759,59.474
2013-07-10 02:40:00,58.946,55.810
2013-07-10 02:50:00,56.215,52.146
2013-07-10 03:00:00,49.049,48.482
2013-07-10 03:10:00,46.610,46.460
2013-07-10 03:20:00,47.367,44.438
2013-07-10 03:30:00,45.585,42.416
2013-07-10 03:40:00,42.554,40.394
2013-07-10 03:50:00,39.782,38.372
2013-07-10 04:00:00,41.242,36.350
2013-07-10 04:10:00,44.250,36.609
2013-07-10 04:20:00,45.473,36.868
2013-07-10 04:30:00,47.227,37.127
2013-07-10 04:40:00,47.742,37.386
2013-07-10 04:50:00,44.041,37.645
2013-07-10 05:00:00,38.203,37.904
2013-07-10 05:10:00,37.542,37.452
2013-07-10 05:20:00,35.758,37.000
2013-07-10 05:30:00,32.546,36.549
2013-07-10 05:40:00,26.254,36.097
2013-07-10 05:50:00,20.276,35.645
2013-07-10 06:00:00,17.437,35.193
2013-07-10 06:10:00,21.181,36.490
2013-07-10 06:20:00,17.621,37.787
2013-07-10 06:30:00,16.211,39.084
2013-07-10 06:40:00,15.479,40.381
2013-07-10 06:50:00,13.093,41.678
2013-07-10 07:00:00,10.953,42.975
2013-07-10 07:10:00,10.393,42.465
2013-07-10 07:20:00,13.450,41.956
2013-07-10 07:30:00,16.964,41.446
2013-07-10 07:40:00,27.504,40.936
2013-07-10 07:50:00,38.963,40.427
2013-07-10 08:00:00,40.087,39.917
2013-07-10 08:10:00,34.262,41.175
2013-07-10 08:20:00,25.559,42.433
2013-07-10 08:30:00,25.501,43.691
2013-07-10 08:40:00,27.191,44.949
2013-07-10 08:50:00,32.154,46.207
2013-07-10 09:00:00,41.620,47.465
2013-07-10 09:10:00,50.059,49.319
2013-07-10 09:20:00,67.186,51.172
2013-07-10 09:30:00,74.524,53.026
2013-07-10 09:40:00,70.737,54.879
2013-07-10 09:50:00,72.575,56.733
2013-07-10 10:00:00,77.325,58.586
2013-07-10 10:10:00,81.632,59.348
2013-07-10 10:20:00,76.721,60.110
2013-07-10 10:30:00,66.597,60.872
2013-07-10 10:40:00,65.934,61.634
2013-07-10 10:50:00,53.136,62.396
2013-07-10 11:00:00,41.539,63.158
2013-07-10 11:10:00,39.700,63.121
2013-07-10 11:20:00,38.380,63.083
2013-07-10 11:30:00,28.581,63.046
2013-07-10 11:40:00,23.025,63.009
2013-07-10 11:50:00,20.804,62.971
2013-07-10 12:00:00,22.973,62.934
2013-07-10 12:10:00,20.857,62.335
2013-07-10 12:20:00,17.015,61.736
2013-07-10 12:30:00,14.733,61.137
2013-07-10 12:40:00,14.997,60.538
2013-07-10 12:50:00,14.409,59.939
2013-07-10 13:00:00,11.752,59.340
2013-07-10 13:10:00,13.221,59.543
2013-07-10 13:20:00,12.585,59.747
2013-07-10 13:30:00,10.184,59.950
2013-07-10 13:40:00,7.525,60.153
2013-07-10 13:50:00,6.121,60.357
2013-07-10 14:00:00,7.642,60.560
2013-07-10 14:10:00,8.182,60.378
2013-07-10 14:20:00,8.242,60.195
2013-07-10 14:30:00,11.813,60.013
2013-07-10 14:40:00,14.500,59.830
2013-07-10 14:50:00,15.883,59.648
2013-07-10 15:00:00,18.827,59.465
2013-07-10 15:10:00,19.971,59.123
2013-07-10 15:20:00,21.958,58.782
2013-07-10 15:30:00,24.297,58.441
2013-07-10 15:40:00,27.125,58.099
2013-07-10 15:50:00,28.934,57.758
2013-07-10 16:00:00,28.590,57.416
2013-07-10 16:10:00,29.013,56.788
2013-07-10 16:20:00,28.877,56.159
2013-07-10 16:30:00,31.176,55.531
2013-07-10 16:40:00,33.067,54.903
2013-07-10 16:50:00,36.839,54.274
2013-07-10 17:00:00,40.463,53.646
2013-07-10 17:10:00,45.047,52.396
2013-07-10 17:20:00,46.617,51.147
2013-07-10 17:30:00,51.915,49.897
2013-07-10 17:40:00,57.387,48.647
2013-07-10 17:50:00,63.478,47.398
2013-07-10 18:00:00,67.537,46.148
2013-07-10 18:10:00,66.397,44.840
2013-07-10 18:20:00,68.749,43.532
2013-07-10 18:30:00,66.786,42.224
2013-07-10 18:40:00,66.098,40.915
2013-07-10 18:50:00,64.958,39.607
2013-07-10 19:00:00,69.476,38.299
2013-07-10 19:10:00,67.715,36.849
2013-07-10 19:20:00,64.996,35.400
2013-07-10 19:30:00,61.320,33.950
2013-07-10 19:40:00,61.182,32.500
2013-07-10 19:50:00,54.055,31.051
2013-07-10 20:00:00,47.300,29.601
2013-07-10 20:10:00,47.283,28.845
2013-07-10 20:20:00,43.296,28.088
2013-07-10 20:30:00,40.370,27.332
2013-07-10 20:40:00,42.683,26.576
2013-07-10 20:50:00,43.675,25.819
2013-07-10 21:00:00,43.326,25.063
2013-07-10 21:10:00,41.901,24.306
2013-07-10 21:20:00,42.494,23.550
2013-07-10 21:30:00,40.900,22.794
2013-07-10 21:40:00,41.206,22.037
2013-07-10 21:50:00,45.294,21.280
2013-07-10 22:00:00,48.762,20.524
2013-07-10 22:10:00,46.960,21.124
2013-07-10 22:20:00,50.400,21.723
2013-07-10 22:30:00,49.543,22.323
2013-07-10 22:40:00,45.421,22.923
2013-07-10 22:50:00,39.631,23.522
2013-07-10 23:00:00,35.483,24.122
2013-07-10 23:10:00,32.614,26.966
2013-07-10 23:20:00,34.424,29.809
2013-07-10 23:30:00,32.320,32.653
2013-07-10 23:40:00,33.001,35.497
2013-07-10 23:50:00,35.602,38.340
2013-07-11 00:00:00,33.513,41.184
2013-07-11 00:10:00,28.618,40.143
2013-07-11 00:20:00,25.170,39.102
2013-07-11 00:30:00,23.234,38.061
2013-07-11 00:40:00,21.699,37.021
2013-07-11 00:50:00,19.411,35.980
2013-07-11 01:00:00,16.583,34.939
2013-07-11 01:10:00,15.681,34.169
2013-07-11 01:20:00,15.105,33.400
2013-07-11 01:30:00,14.194,32.630
2013-07-11 01:40:00,13.451,31.861
2013-07-11 01:50:00,13.194,31.091
2013-07-11 02:00:00,13.751,30.322
2013-07-11 02:10:00,12.027,30.132
2013-07-11 02:20:00,10.270,29.941
2013-07-11 02:30:00,9.070,29.751
2013-07-11 02:40:00,8.142,29.561
2013-07-11 02:50:00,7.224,29.370
2013-07-11 03:00:00,5.102,29.180
2013-07-11 03:10:00,3.508,28.521
2013-07-11 03:20:00,1.942,27.863
2013-07-11 03:30:00,1.150,27.204
2013-07-11 03:40:00,0.429,26.546
2013-07-11 03:50:00,-0.101,25.887
2013-07-11 04:00:00,-0.304,25.229
2013-07-11 04:10:00,-0.543,25.012
2013-07-11 04:20:00,-0.826,24.795
2013-07-11 04:30:00,-0.820,24.578
